Time(ms),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Temp_C
1608722,7.70,-12.72,5.46,0.04,-1.32,0.87,46.04
1609248,-2.40,-9.02,3.46,0.32,-0.33,-0.14,46.04
1609823,0.12,-10.34,3.75,0.16,-0.13,-0.26,45.99
1610350,0.46,-7.90,4.23,0.46,0.36,-0.11,46.04
1610881,0.01,-8.96,2.72,0.33,0.20,0.43,45.99
1611410,-5.11,-7.79,1.88,-0.98,1.38,1.15,45.99
1611941,-9.21,-4.67,0.11,-0.36,-0.08,0.18,46.04
1612471,-8.25,-5.94,-0.71,0.52,0.77,0.05,45.99
1613001,-8.99,-5.59,0.75,-0.06,-0.03,-0.25,46.08
1613532,-6.86,-8.61,1.53,-1.14,0.42,0.45,46.04
1614059,-7.76,-4.56,0.74,0.06,0.05,-0.24,46.08
1614588,-7.33,-5.55,-1.44,0.19,-0.60,-0.68,46.08
1615114,-7.54,-7.50,1.19,0.04,0.59,-0.03,46.04
1615645,-5.61,-6.78,2.49,0.67,-0.22,-0.67,46.08
1616170,-5.21,-8.54,2.89,-0.04,0.11,0.37,46.08
1616702,-6.48,-9.11,0.28,0.15,0.40,-0.11,46.04
1617228,-4.02,-4.36,-1.53,-1.19,-0.27,-0.09,46.08
1617804,-6.74,-6.62,1.97,-0.48,0.30,0.04,45.99
1618331,-5.07,-5.67,0.57,0.97,-0.03,-0.20,46.13
1618862,-5.67,-7.75,0.91,0.03,0.60,-0.02,46.08
1619390,-19.61,-10.71,2.44,-3.95,3.04,0.78,46.08
1619920,-5.91,-5.60,1.93,-0.68,-0.16,0.36,46.04
1620449,-2.91,-3.96,-2.57,0.03,-0.26,0.45,46.08
1620977,-5.00,-10.56,-0.45,-0.06,-0.22,0.35,46.08
1621509,-19.61,-18.50,-0.47,2.25,1.44,0.98,46.04
1622036,-9.27,-5.41,0.31,-0.08,-1.14,0.13,46.18
1622568,-6.56,-6.80,0.68,-0.51,0.15,0.34,46.08
1623095,-11.94,-8.88,0.00,0.07,-1.57,-0.05,46.22
1623625,-6.05,-7.55,1.79,-0.26,-0.17,0.30,46.18
1624150,-6.82,-8.24,0.34,0.43,-0.00,-0.08,46.08
1624682,-4.87,-6.33,1.81,-0.38,0.41,0.29,46.13
1625208,-4.33,-10.64,2.21,0.00,0.64,-0.77,46.18
1625740,-1.01,-11.50,3.01,-0.51,0.43,-0.04,46.18
1626265,-0.21,-4.96,5.85,0.52,-0.82,-0.32,46.04
1626839,1.97,-7.87,3.23,0.95,-1.11,0.04,46.08
1627367,-0.19,-7.05,3.09,0.52,-0.21,0.14,46.13
1627898,-1.57,-7.76,3.99,0.52,0.55,0.33,46.13
1628427,0.50,-7.49,4.62,0.28,-0.80,-0.33,45.99
1628958,-2.66,-7.58,5.97,-0.24,0.13,-0.29,46.22
1629490,1.38,-4.35,7.18,-1.18,-0.17,0.73,46.13
1630018,1.85,-8.39,6.33,0.47,0.42,0.12,46.18
1630550,-5.69,-7.20,4.00,-0.27,0.18,-0.05,46.13
1631077,-7.22,-5.85,3.34,0.13,0.53,0.12,46.22
1631607,-6.21,-5.89,1.22,0.05,-0.47,-0.40,46.18
1632133,-5.02,-9.72,2.12,0.28,0.11,0.14,46.13
1632711,-6.27,-4.37,0.87,0.47,0.73,-0.38,46.18
1633237,-5.40,-6.53,2.94,-0.57,0.24,0.15,46.08
1633768,-7.11,-6.25,3.81,-1.39,-0.81,-0.77,46.22
1634295,-3.22,-5.34,4.23,0.75,-1.47,-0.37,46.18
1634824,-5.17,-8.51,2.59,0.64,-0.33,-0.17,46.08
1635351,-3.42,-7.26,5.04,-0.38,-0.05,-0.49,46.22
1635882,0.03,-7.33,5.30,0.10,-0.22,0.31,46.27
1636410,-5.28,-5.63,3.75,0.38,0.52,0.72,46.27
1636940,-5.71,-7.91,4.37,0.14,-0.06,0.06,46.22
1637471,-5.78,-6.33,2.42,-0.07,-1.08,0.62,46.18
1638000,-8.46,-5.66,0.52,-0.10,-0.23,0.32,46.27
1638531,-8.86,-4.10,0.07,0.31,0.10,-0.42,46.22
1639058,-7.23,-5.10,1.26,-0.37,0.33,0.29,46.27
1639587,-6.15,-4.27,-0.06,0.79,-0.44,-0.42,46.18
1640114,-7.75,-6.09,1.03,-0.73,-0.22,0.50,46.13
1640645,-6.47,-3.94,2.61,-0.29,-0.24,-0.05,46.27
1641169,-8.00,-6.37,0.34,-0.63,0.08,0.37,46.27
1641749,-7.92,-6.68,1.23,-0.63,-0.11,0.19,46.22
1642275,-4.69,-6.53,2.55,-0.70,-0.14,0.49,46.27
1642805,-8.03,-7.25,1.47,0.05,0.16,-0.16,46.22
1643377,-7.57,-5.69,1.78,0.32,-0.09,-0.07,46.27
1643908,-7.78,-6.70,0.92,1.20,0.65,0.33,46.27
1644437,-8.46,-8.71,0.56,-0.12,0.27,-0.18,46.22
1644966,-6.77,-7.93,1.61,-0.09,-0.03,-0.13,46.27
1645499,-7.56,-9.38,0.66,1.08,0.25,-1.82,46.37
1646027,-3.49,-4.12,4.90,-0.94,0.57,-0.56,46.27
1646559,0.63,-7.22,4.74,0.65,-0.41,0.15,46.27
1647085,-4.33,-9.67,4.59,0.37,-0.12,-0.55,46.22
1647615,-2.13,-6.42,5.16,-1.24,0.34,0.78,46.22
1648141,-9.55,-7.24,4.07,-0.09,0.79,-0.18,46.27
1648673,-7.04,-7.47,2.40,-0.10,0.18,0.02,46.27
1649198,-7.70,-5.57,2.70,0.19,0.17,-0.77,46.27
1649731,-6.04,-6.99,3.00,0.43,0.27,0.34,46.27
1650256,-9.01,-6.78,2.07,-0.80,-0.40,0.14,46.22
1650786,-7.74,-9.00,1.32,-0.28,-0.64,-0.07,46.37
1651313,-8.03,-8.13,1.45,-0.56,-0.27,0.39,46.37
1651845,-6.11,-7.17,2.28,0.41,-0.17,-0.99,46.32
1652373,-8.15,-9.35,0.01,-1.20,-0.03,0.13,46.27
1652904,-13.27,-4.76,-1.52,3.20,-4.37,1.53,46.37
1653433,-9.31,-7.41,2.26,0.57,0.25,0.42,46.32
1654007,-7.19,-6.23,0.68,1.11,1.26,-0.74,46.37
1654538,-7.37,-7.77,1.80,-0.15,0.64,0.13,46.27
1655065,-4.73,-8.09,1.35,-1.11,-0.56,-0.40,46.41
1655595,-4.28,-7.67,1.33,0.90,0.80,0.08,46.46
1656121,-5.33,-7.67,1.27,-0.01,0.64,-0.67,46.37
1656653,-6.80,-6.14,0.74,-1.07,0.17,0.49,46.41
1657178,-5.65,-6.61,1.78,0.65,-0.34,-0.68,46.37
1657711,-6.43,-5.13,2.17,-0.32,0.27,0.32,46.32
1658236,-7.13,-7.30,1.10,-0.56,-0.02,0.13,46.32
1658767,-5.11,-8.22,1.76,-0.22,0.06,-0.04,46.37
1659293,-6.61,-7.51,2.23,-0.90,-0.34,-0.03,46.32
1659823,-7.46,-11.64,1.62,-0.24,-0.79,0.59,46.41
1660396,-6.08,-11.10,-0.51,-1.21,0.97,0.02,46.46
1660926,-3.90,-9.37,0.50,0.09,0.44,0.31,46.51
1661456,-5.74,-6.94,2.83,0.19,0.42,-0.24,46.46
1661986,-9.06,-5.87,1.27,-0.84,0.15,1.04,46.37
1662518,-6.05,-10.14,3.53,-0.72,0.00,0.21,46.51
1663045,-5.04,-8.47,-0.22,0.18,0.27,-0.85,46.37
1663577,-3.07,-8.70,2.46,-0.41,-0.43,0.46,46.55
1664103,-5.34,-8.45,1.74,0.36,-0.44,-0.22,46.51
1664633,-4.18,-7.06,1.87,-0.72,-0.21,0.06,46.37
1665158,-3.54,-9.02,-0.14,-0.26,-0.18,0.07,46.41
1665690,-4.16,-5.37,0.42,-1.19,0.00,0.42,46.41
1666215,-5.71,-5.85,1.10,0.40,-0.82,-0.56,46.55
1666746,-8.22,-8.83,0.33,-0.28,0.24,-0.29,46.51
1667271,9.64,-2.43,0.48,0.41,-4.23,-1.19,46.51
1667802,-6.12,-7.79,1.21,-0.40,-0.13,-0.21,46.46
1668329,-19.61,-19.61,19.61,-3.48,2.12,2.84,46.51
1668861,-6.50,-7.37,1.36,-0.26,-0.16,-0.08,46.51
1669389,-6.55,-5.83,0.81,0.64,0.88,0.25,46.55
1669919,-2.09,-4.96,3.59,0.68,-0.48,-0.61,46.60
1670449,-9.05,-9.67,2.05,-0.85,-0.72,0.21,46.46
1670978,-7.27,-5.24,2.90,0.48,-0.14,-0.06,46.55
1671509,-5.62,-10.16,0.23,-0.22,0.36,0.15,46.51
1672080,-0.16,-4.22,6.47,0.46,0.03,-0.05,46.55
1672610,-6.83,-7.31,1.64,0.23,0.05,-0.10,46.51
1673135,-12.41,1.75,1.94,0.18,-1.32,0.98,46.51
1673667,-5.35,-6.97,0.74,0.40,0.08,-0.12,46.55
1674193,-6.09,-8.63,5.75,0.37,-0.06,0.28,46.51
1674725,-6.73,-9.61,2.13,0.36,0.41,0.08,46.55
1675250,-7.04,-3.57,2.30,-0.79,0.47,-0.42,46.55
1675781,-4.52,-8.58,2.44,0.88,0.05,0.11,46.60
1676307,-5.09,-9.71,0.91,-1.15,0.28,-0.57,46.65
1676883,-5.32,-8.04,0.74,-1.49,-0.07,0.71,46.60
1677412,-3.71,-6.49,0.85,-0.38,0.11,-0.35,46.55
1677942,-19.61,-19.61,-0.28,2.63,0.92,-0.14,46.55
1678473,-6.89,-11.58,0.70,-0.69,0.65,-0.03,46.60
1679002,-5.71,-5.87,1.39,-0.26,0.32,0.26,46.55
1679533,-6.30,-8.49,1.68,-0.05,0.14,-0.37,46.65
1680060,-10.12,-6.71,3.96,-0.04,-0.76,-0.81,46.69
1680590,-0.19,-5.47,1.79,-0.35,-0.60,-0.97,46.65
1681116,1.66,-11.31,1.83,-0.79,0.80,0.24,46.55
1681647,1.93,-9.85,2.47,-0.03,-0.03,-0.04,46.60
1682172,2.25,-9.46,2.83,-0.14,0.02,-0.02,46.65
1682705,2.03,-9.62,2.89,-0.10,-0.08,0.05,46.55
1683230,2.13,-9.46,2.95,-0.13,-0.01,-0.02,46.60
1683761,1.85,-9.38,2.85,-0.11,0.03,0.00,46.55
1684287,1.72,-9.43,2.77,-0.11,0.03,-0.02,46.60
1684862,1.87,-9.38,3.25,-0.09,-0.15,0.09,46.65
1685390,1.79,-9.09,3.17,-0.07,-0.05,-0.01,46.65
1685920,1.45,-8.83,3.48,-0.16,-0.25,0.24,46.60
1686449,-0.40,-9.92,2.90,-0.08,-0.05,0.11,46.55
1686979,0.35,-9.67,2.73,-0.17,0.04,0.01,46.60
1687510,0.37,-9.45,3.04,-0.06,-0.03,-0.05,46.69
1688037,0.50,-9.50,3.19,-0.11,0.05,0.01,46.74
1688569,-0.23,-8.85,3.67,-0.06,-0.53,0.33,46.60
1689095,-0.93,-10.64,2.21,-0.02,-0.00,-0.32,46.69
1689625,-0.44,-10.21,3.94,-0.12,-0.33,0.31,46.65
1690151,-2.05,-9.65,2.59,-0.18,-0.29,-0.42,46.69
1690684,0.17,-10.72,3.21,-0.02,-0.63,-0.06,46.74
1691209,-0.45,-10.07,2.45,0.04,-0.28,-0.02,46.74
1691741,0.25,-9.82,2.71,-0.10,-0.08,0.00,46.69
1692266,0.78,-9.77,2.93,-0.12,-0.02,0.01,46.65
1692797,0.21,-9.47,2.46,0.01,-0.26,-0.05,46.69
1693324,4.09,-9.26,-1.63,-4.37,4.37,-0.73,46.79
1693898,-18.59,-17.86,-0.01,-0.03,-1.04,-2.11,46.65
1694427,6.16,2.51,2.03,-0.26,1.25,0.42,46.60
1694959,19.61,-19.61,-2.40,0.65,0.24,0.14,46.74
1695489,-0.50,-1.02,0.03,0.00,0.28,0.16,46.74
1696019,7.81,-4.94,-1.41,0.49,-1.58,0.33,46.65
1696551,-9.95,-8.30,19.61,-4.37,-0.16,0.09,46.74
1697079,-2.10,2.78,0.17,-0.11,0.69,-0.56,46.79
1697609,19.61,-19.61,-9.24,1.89,4.37,0.93,46.74
1698135,1.87,-0.27,-2.83,1.36,1.14,0.11,46.65
1698666,-6.23,-12.54,-3.10,1.86,-1.00,-0.19,46.79
1699193,-0.28,1.86,-0.22,-0.97,0.43,-1.29,46.74
1699725,7.55,-15.34,-1.32,0.74,-1.66,0.49,46.74
1700250,-5.09,-3.17,-0.97,0.05,-1.13,-0.06,46.79
1700781,3.82,-3.89,0.64,-0.96,0.53,0.06,46.84
1701308,-0.46,-9.63,-4.93,-1.85,-0.35,-0.85,46.79
1701882,2.67,1.40,-1.88,0.94,0.34,-0.44,46.84
1702411,8.06,-14.20,7.29,-3.15,0.66,1.46,46.74
1702943,14.92,-13.89,1.13,-1.04,1.03,-0.98,46.79
1703473,11.65,-16.95,-3.94,-1.60,-0.44,0.21,46.74
1704002,11.12,-19.55,5.29,0.43,-1.60,0.19,46.79
1704533,-1.44,-1.55,1.13,0.08,0.58,-0.36,46.79
1705061,-2.87,-13.69,3.87,1.17,-1.12,-0.37,46.84
1705591,7.01,2.68,-0.43,-0.63,1.99,-0.07,46.79
1706118,19.61,-12.60,3.47,-4.37,1.21,0.70,46.79
1706649,6.55,-2.60,-1.07,-0.24,0.73,0.14,46.84
1707176,19.61,-19.61,8.08,0.12,-0.97,0.77,46.88
1707708,-1.29,2.01,-0.11,0.55,0.06,-0.01,46.84
1708233,-1.46,-13.08,2.13,0.53,-0.83,-0.83,46.84
1708765,-6.54,-3.01,-6.58,0.26,-0.35,-0.63,46.79
1709291,11.40,-3.35,2.52,0.06,0.29,0.06,46.84
1709822,19.61,-19.61,7.40,1.31,-1.78,-0.00,46.88
1710395,0.81,0.29,1.18,-0.70,-0.22,-0.35,46.84
1710926,7.30,3.18,-0.03,0.74,-0.35,0.38,46.84
1711457,-3.85,-13.09,-0.48,1.59,0.84,-0.64,46.84
1711987,-2.08,2.10,-0.34,0.90,-0.25,0.28,46.93
1712519,-8.71,-14.77,-1.23,-0.69,0.19,-1.02,46.79
1713046,-0.81,3.12,-1.53,0.15,-0.35,-0.08,46.84
1713579,4.75,3.56,-2.94,2.11,-2.72,0.08,46.93
1714105,-19.61,-12.84,7.34,0.05,3.69,-0.60,46.88
1714636,-10.74,-12.18,-1.76,-0.11,0.49,-0.99,46.84
1715208,15.51,-13.80,1.96,1.12,-2.13,0.15,46.88
1715740,-6.42,-18.69,2.95,-0.61,-1.63,-0.36,46.79
1716265,2.63,-11.72,-0.49,-0.31,4.37,-0.18,46.84
1716795,10.53,-7.08,1.11,0.40,-1.56,0.01,46.88
1717321,7.66,-6.36,1.85,-1.16,-1.14,-1.00,46.84
1717853,6.27,-6.09,1.83,-0.06,-0.53,-0.21,46.84
1718382,4.59,-6.87,3.50,-0.38,2.05,-0.65,46.88
1718913,7.95,-13.42,6.92,-0.12,-0.38,0.69,46.74
1719443,19.61,-2.36,19.61,3.10,4.37,2.12,46.88
1719972,-3.35,-4.28,1.88,0.57,-0.99,-0.18,46.88
1720503,8.57,-3.42,-0.61,-0.25,-2.94,0.28,46.84
1721031,6.09,-2.06,0.36,0.44,0.61,-0.60,46.88
1721563,12.82,-17.06,1.41,-0.07,3.48,0.56,46.84
1722090,4.87,-7.95,2.97,-0.90,1.89,0.11,46.84
1722620,5.48,-6.57,3.88,-0.04,-0.04,0.21,46.79
1723147,4.56,-7.31,2.85,-0.56,0.02,-0.95,46.93
1723680,-0.51,-11.21,2.58,-0.74,0.65,-0.57,46.79
1724205,-2.75,-13.95,5.57,-0.53,0.64,-1.36,46.88
1724737,3.49,-13.89,2.51,0.42,-1.48,-0.68,46.84
1725262,0.39,-13.07,6.49,-0.73,-1.25,-1.34,46.88
1725793,2.17,-12.76,-0.25,0.56,-1.78,-1.47,46.84
1726320,13.54,-8.10,6.99,-0.96,-1.90,-0.78,46.93
1726852,10.39,-15.84,4.41,-0.20,-0.80,0.30,46.74
1727427,-11.28,-10.37,-2.36,-0.08,1.92,-0.16,46.84
1727957,10.23,-8.35,1.61,-0.43,0.31,0.11,46.79
1728487,2.86,-8.95,3.26,-0.36,-0.95,0.44,46.84
1729016,4.29,-7.86,-0.21,2.28,-3.06,-0.68,46.84
1729549,3.24,-10.35,-0.27,-0.18,0.19,-0.02,46.79
1730075,4.76,-8.85,0.87,-0.08,-0.48,0.22,46.74
1730605,2.24,-8.65,-0.30,-0.12,0.70,-0.32,46.79
1731130,2.47,-10.38,1.64,-0.34,0.02,0.10,46.79
1731706,4.66,-8.25,1.89,0.11,-0.45,0.17,46.84
1732230,0.36,-9.61,3.72,0.29,-0.74,0.13,46.79
1732761,6.15,-9.22,2.35,0.22,-0.44,0.38,46.93
1733287,-1.39,-1.70,5.40,-0.92,-0.68,0.18,46.79
1733816,2.75,-12.77,2.84,0.60,4.11,0.98,46.88
1734343,-10.47,-1.27,7.59,-2.18,-1.93,2.59,46.84
1734875,15.50,-9.90,3.35,-1.44,4.37,3.09,46.79
1735404,18.76,-7.54,-6.31,1.97,4.37,1.87,46.93
1735934,5.24,-5.52,1.29,-0.23,-0.74,-0.52,46.84
1736464,-0.94,-5.33,4.58,-0.42,-0.36,-0.64,46.79
1736993,9.19,-7.02,3.75,-0.82,-0.58,-0.26,46.74
1737524,8.02,-7.21,1.44,-0.23,0.22,-0.04,46.98
1738052,6.10,-8.09,2.62,0.38,-0.74,-0.02,46.88
1738584,2.12,-7.96,1.55,-0.29,0.11,-0.02,46.84
1739110,4.82,-9.24,1.56,-0.32,0.22,-0.00,46.69
1739642,5.55,-8.21,1.87,-0.31,0.02,-0.40,46.74
1740167,7.07,-6.59,1.41,-0.28,-0.01,0.08,46.84
1740700,6.43,-7.28,1.62,-0.18,0.07,-0.05,46.79
1741225,6.30,-7.40,1.56,-0.11,0.05,-0.01,46.84
1741756,6.93,-7.70,1.46,-0.08,-0.01,-0.03,46.69
1742282,6.36,-6.94,1.64,-0.02,0.06,-0.04,46.84
1742812,5.26,-7.59,3.23,-0.66,0.74,-0.01,46.84
1743340,9.05,-4.24,1.34,-0.26,1.10,-0.47,46.88
1743916,2.90,-9.74,3.81,-1.09,1.38,-1.20,46.74
1744445,5.82,-9.45,6.79,-1.15,-0.09,-0.09,46.84
1744974,13.05,-12.27,1.98,-0.36,0.40,0.16,46.79
1745505,4.82,-6.03,4.19,0.05,-0.17,-1.13,46.84
1746079,7.81,-7.73,3.21,-0.09,-0.97,-0.55,46.79
1746609,13.80,11.32,-15.55,0.06,-4.37,1.20,46.84
1747135,-19.61,-19.61,-19.61,-3.47,-4.37,1.71,46.84
1747667,1.46,-3.21,2.94,-1.62,-1.65,-0.58,46.79
1748192,17.48,-17.87,7.36,4.36,-0.42,0.70,46.84
1748724,4.98,6.73,-1.28,-0.04,-2.44,0.20,46.79
1749249,-15.79,-4.55,1.26,-0.75,1.41,-0.60,46.79
1749780,11.93,-6.27,0.41,0.56,-0.25,1.12,46.74
1750306,17.92,-19.61,2.11,2.12,4.37,1.73,46.79
1750835,7.85,-3.64,-0.47,-0.44,-2.64,-0.72,46.84
1751364,4.83,-8.94,2.72,-1.91,4.18,-0.03,46.74
1751896,-11.36,-2.14,4.76,-0.98,-1.74,-0.92,46.69
1752425,-15.64,-1.89,1.98,-1.47,-3.52,0.18,46.74
1752955,3.35,-10.65,5.37,-1.26,0.94,-0.80,46.88
1753485,-8.45,-8.11,-4.79,0.02,-2.15,-0.72,46.69
1754013,10.31,-11.87,2.29,-0.35,-1.32,-0.54,46.84
1754544,11.13,-6.85,2.80,0.74,1.58,-0.28,46.79
1755071,3.58,-10.25,0.06,0.44,0.62,0.68,46.84
1755602,4.67,-7.90,5.09,-1.46,-0.81,0.06,46.84
1756128,0.40,-7.38,1.86,0.27,-1.99,-1.93,46.79
1756659,9.39,-3.08,-1.26,0.86,0.77,1.62,46.74
1757185,9.25,-5.24,0.80,-0.02,2.15,1.46,46.74
1757717,2.88,-0.15,3.73,-1.02,-0.75,0.12,46.74
1758242,6.93,-6.00,4.61,0.24,-1.97,-0.18,46.74
1758773,6.90,-7.19,1.86,0.12,-1.13,-0.49,46.69
1759345,8.24,-9.51,2.12,0.15,0.05,0.24,46.84
1759876,7.69,-3.64,-1.80,-0.11,-0.72,-0.46,46.79
1760405,6.15,-5.69,0.25,0.21,-1.08,0.03,46.69
1760980,5.76,-6.69,1.92,-0.28,-1.15,0.54,46.74
1761511,6.30,-6.38,1.18,-0.10,0.40,0.02,46.69
1762039,6.35,-9.33,0.02,0.01,0.01,-0.18,46.84
1762571,4.82,-6.96,-1.44,0.42,-0.46,-0.01,46.74
1763098,7.93,-7.11,3.64,0.37,-0.00,-0.67,46.69
1763629,3.18,-9.52,0.49,-0.30,-0.68,0.12,46.74
1764154,7.27,-9.26,3.16,1.48,-0.85,-0.40,46.69
1764686,9.28,-6.32,3.02,-0.49,0.97,0.14,46.79
1765210,5.65,-6.17,1.20,0.33,-1.04,0.25,46.74
1765741,3.52,-6.54,0.59,0.90,-0.14,-0.19,46.79
1766266,11.04,-10.10,0.08,0.44,-1.04,0.21,46.74
1766796,11.24,-0.53,-0.80,-0.63,-0.87,0.02,46.74
1767323,11.18,-7.22,-2.88,0.75,-2.04,-0.18,46.69
1767856,19.61,-19.61,-13.81,-4.03,2.94,1.38,46.74
1768384,18.88,-8.85,1.58,-1.13,-1.52,0.36,46.74
1768914,6.20,-13.14,-3.40,0.75,-2.72,-0.37,46.79
1769444,11.83,-6.91,-0.26,-0.20,-2.21,0.47,46.65
1769973,-19.61,-13.75,-3.32,1.49,1.17,-0.67,46.69
1770504,5.76,-5.79,4.20,-0.69,-1.15,-1.23,46.69
1771032,2.17,-7.76,3.05,-0.14,0.31,0.42,46.74
1771568,5.58,-8.83,1.09,-0.62,0.18,-0.29,46.69
1772094,-0.85,-2.46,-0.33,-1.84,2.45,0.29,46.74
1772625,5.08,-9.42,9.72,-1.71,0.35,-0.90,46.65
1773150,14.37,-6.45,3.60,0.93,-0.44,-0.05,46.60
1773682,6.02,-10.09,2.28,-0.18,-1.14,0.46,46.84
1774208,1.86,-6.17,-0.48,0.95,-1.81,0.60,46.69
1774783,-8.05,-5.47,3.08,-0.19,1.32,0.33,46.65
1775309,5.59,-7.91,3.65,0.41,0.24,-0.20,46.74
1775886,7.08,-5.94,3.39,0.15,-0.90,0.44,46.60
1776415,10.64,10.88,-2.75,0.98,4.37,-2.04,46.65
1776988,0.43,-6.89,4.36,-0.22,0.17,-0.13,46.69
1777564,-0.63,-7.62,6.84,-0.10,0.42,-0.17,46.74
1778134,1.23,-11.11,6.09,0.49,-0.19,-0.52,46.60
1778665,1.29,-12.77,3.03,-0.60,0.20,-0.16,46.65
1779234,3.07,-8.54,4.62,-0.10,0.13,-0.16,46.69
1779765,3.25,-8.68,5.19,-0.16,0.10,-0.08,46.69
1780336,3.08,-9.60,4.26,0.02,-0.04,-0.09,46.65
1780867,3.34,-7.99,4.63,-0.09,0.17,-0.05,46.79
1781395,3.27,-8.98,3.76,-0.02,-0.12,-0.05,46.65
1781925,5.32,-8.50,5.32,-0.38,-0.21,-0.22,46.65
1782455,5.02,-7.20,4.66,0.04,0.30,-0.16,46.65
1782984,5.45,-8.31,3.84,-0.38,-0.03,0.06,46.55
1783515,5.60,-8.45,4.29,0.04,-0.20,0.25,46.60
1784043,1.96,-13.96,4.51,0.29,0.65,0.01,46.65
1784576,-4.60,-14.54,2.08,-0.46,1.80,0.06,46.65
1785102,-19.61,13.28,-19.61,-0.77,-4.37,1.71,46.69
1785636,6.17,-6.11,5.83,-0.81,0.95,-0.16,46.65
1786160,0.53,-15.56,8.30,0.68,-0.61,-1.15,46.65
1786692,-5.09,2.20,7.47,1.85,2.29,0.82,46.60
1787217,6.34,-2.94,10.65,3.19,-4.37,0.15,46.74
1787748,-5.50,-19.61,-2.92,-0.11,0.36,0.44,46.55
1788275,8.53,-10.86,7.08,-2.06,1.20,-0.79,46.69
1788805,1.91,-19.61,8.99,4.37,-3.16,2.90,46.55
1789332,-19.61,3.22,2.61,4.37,3.80,-0.18,46.60
1789864,-4.25,-15.22,5.12,-1.68,-0.99,-0.59,46.60
1790392,-8.23,4.87,-7.83,1.04,-1.49,0.08,46.65
1790923,7.34,-4.02,-15.59,-2.56,4.37,-0.83,46.60
1791454,-16.08,-6.88,1.69,1.27,1.75,0.24,46.69
1791984,9.04,-19.61,-5.15,-0.68,-1.88,0.55,46.65
1792515,-7.60,-15.85,2.52,-0.22,2.82,-1.29,46.69
1793043,-3.09,-13.98,2.34,-0.15,1.14,-0.34,46.65
1793575,7.06,-12.39,4.65,0.13,0.93,0.69,46.65
1794101,-2.90,-1.14,7.18,-1.57,1.86,0.14,46.60
1794676,1.58,-11.30,1.69,0.50,2.23,0.57,46.65
1795246,-19.38,-10.33,0.85,0.95,0.56,-2.23,46.60
1795777,19.61,-13.18,-11.73,-4.37,2.97,-1.92,46.55
1796304,2.11,-4.95,-1.88,0.75,-1.54,0.43,46.69
1796837,5.17,0.20,-2.98,-2.81,3.68,0.63,46.60
1797364,4.89,-4.48,6.42,0.86,0.72,0.81,46.65
1797895,3.52,-5.24,6.50,-2.69,4.37,0.42,46.51
1798424,9.03,-8.38,7.88,0.11,-0.08,0.73,46.60
1798953,3.11,-4.38,3.38,-0.07,-1.21,-0.44,46.65
1799483,-1.00,-9.33,2.83,0.15,0.04,-0.35,46.60
1800012,-0.26,-11.39,3.44,0.30,0.12,-0.15,46.65
1800544,-1.27,-6.69,4.11,-0.00,-0.03,-0.49,46.55
1801071,4.90,-7.60,2.73,-0.30,0.69,-0.10,46.51
1801601,5.44,-7.34,4.47,0.34,-0.24,0.31,46.65
1802126,-3.85,-10.16,15.50,0.24,0.29,0.47,46.55
1802658,0.31,-8.34,2.90,0.29,-0.62,-0.22,46.65
1803183,1.82,-9.56,4.08,0.12,-0.02,0.09,46.65
1803715,0.48,-8.14,4.35,0.05,-0.10,0.14,46.60
1804241,4.30,-7.90,4.14,-0.25,-0.03,-0.38,46.46
1804771,1.67,-12.52,3.10,0.16,0.27,0.45,46.65
1805297,1.69,-8.91,3.31,0.36,-0.17,-0.08,46.60
1805826,8.33,-11.70,5.67,-0.28,-0.84,0.26,46.65
1806354,7.95,-6.68,6.44,-0.10,-0.70,0.13,46.55
1806885,1.17,-6.91,4.15,-0.43,-0.16,0.02,46.69
1807414,4.80,-8.79,4.91,-0.54,0.35,-0.01,46.55
1807945,4.88,-17.73,-5.41,1.39,-0.62,-3.15,46.55
1808475,12.37,-19.61,10.48,2.81,-3.18,1.98,46.51
1809003,3.54,-6.15,4.54,0.07,0.11,-0.86,46.55
1809534,8.82,-9.41,2.41,1.56,-0.62,-0.62,46.60
1810061,19.61,-3.07,2.24,0.01,0.65,0.40,46.60
1810636,-17.54,-13.38,-7.40,0.89,-3.45,0.73,46.55
1811206,5.88,-12.26,3.26,0.24,-1.43,-0.79,46.60
1811738,-5.81,-3.29,6.10,-0.23,-1.38,-0.61,46.65
1812264,-8.42,-9.11,-0.56,0.40,-3.32,-0.81,46.60
1812794,-3.71,-8.16,2.01,0.72,0.85,-1.19,46.60
1813320,7.20,-8.02,6.08,0.10,3.28,-0.45,46.55
1813853,0.31,-4.23,4.21,-0.40,-0.93,-0.84,46.60
1814381,3.24,-7.32,3.88,0.08,-0.48,-0.48,46.51
1814912,-1.06,-8.22,2.01,-0.14,-0.46,-0.79,46.55
1815441,-3.22,-12.60,7.52,0.74,2.43,0.62,46.51
1815971,1.81,-4.42,5.97,-0.37,4.37,1.29,46.46
1816502,4.95,-5.04,1.16,0.43,-1.38,-0.52,46.46
1817030,3.10,-11.48,2.48,-0.82,-0.44,-0.52,46.51
1817562,5.14,-13.81,3.27,-0.54,1.38,0.07,46.55
1818089,6.93,-9.71,-0.52,-0.44,4.37,1.39,46.55
1818619,19.43,-14.64,-2.77,0.86,1.35,0.79,46.51
1819145,4.36,-7.35,1.73,0.96,-2.17,-0.59,46.46
